id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.009129541233085858
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.009093448561197988
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.008972586369013859
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.007480943210008857
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.00515308941284824
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.005227903656942314
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.005253912460125422
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.006481194320456762
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.0064744719775792665
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.0063061666586713295
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.006390081486111436
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.006422550746438579
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,1.4386228858798056,0.5565884141523899
0.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,1.4386228858798056,0.5628556915540814
0.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.01891688957642851
0.csv_Day8_7h30m,0.8102572329652368,1.085159197207303,0.8874437305899651,0.5934529076048579,1.2178040244247939,1.4031714601136942,1.4505131895613332,1.5224341653233586,1.4473074512923692
0.csv_Day8_8h00m,5.939896015907705,6.359408594568454,5.371996744960491,5.946204667314241,5.806330458516641,6.508927789822762,8.650510515559606,6.662516148887967,7.2993479999403865
0.csv_Day8_8h30m,12.42102870204819,12.050630542033101,12.67250334951995,12.651754472802919,11.18112134291357,11.500052367130131,12.586783208337849,12.331667502584558,12.872474331596454
0.csv_Day8_9h00m,24.08983737080457,27.115860964453063,22.856959294745955,26.61099216181036,26.50624223944265,24.17023336513335,24.73330482751713,25.466330647174992,27.479178848160544
0.csv_Day8_9h30m,27.579119667105427,24.75771803980242,27.186756425588662,28.131988831749332,29.112738085740837,27.34528274854035,27.98238279746148,27.929027488234723,28.177569049610348
0.csv_Day8_10h00m,22.521557952625237,21.816215215736406,21.117465003313328,21.888679580698543,23.823546130844974,23.852131485023065,24.450339084954607,23.04542608833546,24.239514146624376
0.csv_Day8_10h30m,40.072398315302365,38.911244293539326,41.27444581405429,45.4294719409812,40.148148626478545,47.003261557549564,41.93017547422189,42.9698385586768,45.31792403988749
0.csv_Day8_11h00m,65.00222936947495,65.48127546953901,64.93067912308206,67.39191476263382,68.65916055627994,67.83482081964313,67.07016608729914,69.54945847720462,72.10987446667443
0.csv_Day8_11h30m,76.80925733259171,75.70956804931942,77.05303057133077,79.12311735352748,77.65274645932543,77.15588159090663,77.42505157612848,80.16461847597228,79.66023137737326
0.csv_Day8_12h00m,75.66804970172727,75.05455819369828,75.17407503451909,77.31586744795965,74.33304988368332,77.31061867835379,77.85959310782951,79.1741011766477,79.52348177600675
0.csv_Day8_12h30m,70.31542863168208,69.02000286079485,71.37661993571919,72.35077557429122,70.99557568416297,73.8680209396295,73.2330062480131,71.58670374962719,75.54029744142697
0.csv_Day8_13h00m,43.90977612705255,44.23257498959247,44.78530850741163,46.170633254250404,45.53105831499842,49.4211175677739,47.839982813848415,46.244885810331105,47.64366264685893
0.csv_Day8_13h30m,50.039075100407345,49.1970402407421,50.360187782596846,50.375058812802884,50.44443016199432,49.246263475266474,52.59157350694286,54.17237197746748,50.72400587440322
0.csv_Day8_14h00m,52.071961909009616,52.36398989075967,52.925033528688544,55.57737871522273,55.814123488288786,55.62795433909724,56.31125297811403,58.13903666932971,60.45023601294322
0.csv_Day8_14h30m,54.96762846144697,55.508447948543946,55.85139891634489,56.89366506774787,56.08039449268088,58.63237654858052,59.834258881106784,58.46233190500867,61.1457099852455
0.csv_Day8_15h00m,35.70714498852979,34.13445472495566,36.77260699751334,41.127873055787674,36.01498747588579,42.1454060458626,38.91226133758205,41.47461668650321,39.57741481306833
0.csv_Day8_15h30m,19.969173822739524,22.784373413111634,21.34145542579033,25.607120425013157,24.411810467321345,26.422251365720847,24.64394397055498,26.230060732089758,27.686349451239018
0.csv_Day8_16h00m,12.962806410016787,12.425898863181791,15.899277776320268,18.45335748123016,16.826737447893183,17.37142441488976,16.855653439868476,14.183486076174532,16.9158292981165
0.csv_Day8_16h30m,4.793460714242004,6.4232786245789,6.492409803714719,5.267553230338538,3.3738286749557664,7.739836327640287,7.891868489682841,6.834886343455297,8.06823611161608
0.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.05438040301984698
0.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.053445469882535526
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.052945981089606235
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.035711934395818636
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03633231185793115
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03640112121964166
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.035512518197025326
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.035501824846820754
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.04256108440177005
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03948974483026698
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.039090858556861695
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.04037189805702065
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.04090472601673994
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.040962114849054446
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_7h30m,-0.2339334141120254,1.7141293929635966,3.0639148439336257,4.495293652071066,4.318338957966999,11.460329712271795,11.790381365897602,15.762026500984827,14.354978746411842
1.csv_Day7_8h00m,7.977890182860616,12.382263750705555,14.784598645966293,14.09812827217018,13.388130503531624,16.851572582256445,23.150832307312072,23.970144139961608,25.027222151105505
1.csv_Day7_8h30m,13.206619762127406,22.9152417408908,28.24749516849858,29.214736191070102,28.027030961300426,34.93264763917248,33.7206503408108,32.12617465635481,32.492807957829946
1.csv_Day7_9h00m,22.482811903616962,33.51309488733069,38.91679389754038,42.245635687901384,39.78114409955519,46.371164367233376,47.44198132246818,51.19247693053331,49.20477531714644
1.csv_Day7_9h30m,28.02072043513968,42.45021433458023,44.96604128956744,47.74018006216271,50.60699023833958,53.356856096689484,55.214181045520874,59.93602662675664,61.959701758422895
1.csv_Day7_10h00m,32.271481418928566,50.20166699675016,58.2049119531258,63.84560507486131,63.04174410824318,66.8180992285205,71.55952484192554,72.1520700489365,78.02386143293532
1.csv_Day7_10h30m,33.44713484141875,54.16416482236216,64.21314460739737,67.9024359542992,68.56481695450785,69.98492922249099,75.00269592792883,79.01508501953415,85.84978611778632
1.csv_Day7_11h00m,34.717765725845176,55.35300267730767,66.70263897588026,73.51028251375163,72.14182410020078,79.07343956062584,81.4966052128893,88.43180292242806,89.9639923984369
1.csv_Day7_11h30m,39.12364174056817,63.93644886509702,77.40298431515606,84.91518945867239,87.5011200667785,89.48385975383391,90.37525839429804,93.1819083543594,97.77173592871524
1.csv_Day7_12h00m,42.98202350292678,67.65899067321256,83.12471938335503,90.05452308986601,92.46330036291855,94.15254483048527,95.14126760147457,94.0058815754356,98.2545925275916
1.csv_Day7_12h30m,43.70074085663232,68.13542868335847,84.58934064036049,92.13620647193483,94.16724877142973,96.35742835322799,95.76222123762923,97.66775883570389,102.02305685794795
1.csv_Day7_13h00m,42.24215072336784,67.70588674349352,79.59237332420062,85.59463198627597,89.40809289218245,90.92722167458143,91.99730728630973,93.13057989719579,97.77994341415406
1.csv_Day7_13h30m,39.99928859631588,62.071893667369686,77.09983717243676,82.38912195998715,86.28521840515918,84.1918751250179,90.11751884457013,87.8763237987822,90.92948653402402
1.csv_Day7_14h00m,34.70346355275632,54.83154523514084,66.75878600530575,73.4397640870406,75.7092367592899,78.37252984982598,79.32943217053386,75.45883613783755,80.99212326103284
1.csv_Day7_14h30m,32.15289098349698,47.97213467216494,58.862195627477824,64.8832873057045,65.46160446899691,64.21672839584485,70.42071108367517,62.965225743661094,73.08774074532057
1.csv_Day7_15h00m,22.092528198969795,38.03760219790008,43.659224305821,46.97146976089644,45.59847486105007,48.68937218990845,47.55811144839171,51.973573037621364,59.33093789662248
1.csv_Day7_15h30m,19.017037046175204,29.027201898306917,34.20041778105055,35.00518027047477,31.459891424611993,38.92686377183698,32.16854548303732,45.15485672267,48.43152054740999
1.csv_Day7_16h00m,10.430604543555614,13.86452833261342,15.445516803923898,14.929200122415033,15.253231898008977,17.581189273474077,21.079990511322507,22.819204797940216,24.18766851194516
1.csv_Day7_16h30m,3.283834326831353,4.188690652610728,5.701830905652321,3.445083934640322,3.8835241749705487,7.845892605342184,10.804737337681306,11.145745005809903,10.961208991402971
1.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,0.10358640459107306
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0015156721159768696,0.014580070067934669,6.386622412467897e-05,3.91834648082538e-06
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03409764741918678
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.034063514581234966
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.033666870560219345
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03368923224156269
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03382603988897513
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.033899619732728536
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03391899110513779
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.035503001373584045
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03513632252736875
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.035184292092935845
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.03685714465126573
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.036966363164750354
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,1.4386228858798056,0.68113135319971
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,1.4386228858798056,0.6822205646741408
1.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,2.741921561871112e-20,1.0431931326637426e-21,6.049293582869768e-34,0.05004382229470064
1.csv_Day8_7h30m,2.418382087512967,1.3832139231776066,1.8427145369252365,2.5890132704055127,2.905584248920939,4.891899416900281,5.531264697801751,6.213503421740486,7.391950185883177
1.csv_Day8_8h00m,13.297642091766477,15.56141811102646,14.303196391721787,15.64539342131321,15.169395041767915,15.508627094385552,16.85553371331649,16.4825717480436,23.64157141537727
1.csv_Day8_8h30m,29.61588783828673,30.61824613896861,33.0059596462011,32.2143630076043,32.481088716519835,32.91917931648763,31.19747433869206,31.352012478453133,37.92152105548227
1.csv_Day8_9h00m,40.37175377593128,42.551351550262915,42.21258945684723,46.3384422391176,41.26523091719648,42.674399813605454,44.51260601967507,42.3602585440162,51.5063664947699
1.csv_Day8_9h30m,55.33015421016994,55.825336052622305,55.540940772333826,59.41166613444066,57.9968885022772,57.57974220624534,56.71311788700248,57.223085692459584,60.85962177323522
1.csv_Day8_10h00m,70.47451288706654,69.44765934964606,70.76194542913538,72.7035577282619,71.27250565064404,71.63036402277545,73.279384596932,71.54944715617637,72.8754842467469
1.csv_Day8_10h30m,81.89274972937176,81.7603481678075,81.67189389384454,83.42907928154378,83.35415629611097,82.36130352631932,85.87088144680328,83.01029818657015,85.34137684462988
1.csv_Day8_11h00m,87.71431102050985,85.75663878668279,90.56403896803378,90.94646493111354,90.98558532995715,91.963247765781,91.38628933231516,92.27314578495066,91.2486319278164
1.csv_Day8_11h30m,92.63940637673326,93.80068290149009,93.73716426922172,93.36087091885516,93.83763279629153,94.95295216657345,96.82859962335864,96.82280527265553,96.35515004761844
1.csv_Day8_12h00m,94.39400534918695,94.77951013346173,95.7874225981288,96.27173009123446,94.58321497015969,96.28567965404363,98.42088353977641,96.27633310614542,99.41282826954333
1.csv_Day8_12h30m,93.18948852890966,93.48988412290535,95.3226578771194,94.84483555796665,94.80714759072055,98.14019384635947,98.69517317398623,97.41517237881416,98.21119434502411
1.csv_Day8_13h00m,88.75177212886292,88.38358948780782,89.78866642769582,89.8340805935951,90.19530835280338,92.8925475322944,91.31300342320026,92.65816387523711,92.59443937916393
1.csv_Day8_13h30m,81.41894703098006,81.88319913145574,80.72509301126962,82.6824887577142,83.87577246852604,84.12716973653579,84.98771911547672,84.3418704468713,86.17361033711978
1.csv_Day8_14h00m,71.98242208006441,71.6481847079335,70.25234832787137,74.38970491773748,74.39182863753278,75.37628577886467,76.04778867360102,74.60676065106969,78.31328766726764
