id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
0.csv_Day7_14h30m,8.664941,10.954281,16.440214,22.3649,24.610779,30.431959999999997,37.647422999999996,35.280879999999996,33.251743
0.csv_Day7_15h00m,4.4252275999999995,8.106425999999999,11.879031,18.860338,19.303764,22.386789999999998,30.462727,27.656237,25.992163
0.csv_Day7_15h30m,2.7057781000000003,5.0644684,7.020514,13.780206,13.079004,14.424441,21.365515,18.9589,18.596957999999997
0.csv_Day7_16h00m,1.403769,2.917982,2.9815883999999997,7.504569500000001,7.2661157,7.3973613,14.149801,11.661852,11.575555
0.csv_Day7_16h30m,0.0,1.7201506000000002,1.1209351,2.4346810000000003,2.9970665000000003,3.7478059999999997,8.858551,6.763004,7.0816894
0.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,1.7173085,4.6615686,3.1991339,3.3531612999999996
0.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,2.3900678,1.5583515,2.163986
0.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,1.2947216000000001,0.0,1.1526258
0.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1071422
0.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0755992
0.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2166377
0.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4924544
0.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1346371000000002
0.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1442986000000002
0.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.926909
0.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,1.1074374,0.0,6.255726
0.csv_Day8_7h00m,0.0,0.0,0.0,1.3421363000000002,1.0675812,2.152167,2.8812435,1.443233,10.236844999999999
0.csv_Day8_7h30m,0.0,0.0,0.0,2.741308,2.373464,4.293523,5.883780000000001,5.15629,15.411169000000001
0.csv_Day8_8h00m,1.3045949,2.9997437000000002,2.3936490000000004,5.431719999999999,5.0320506,7.482660000000001,10.200938,10.764142,20.628582
0.csv_Day8_8h30m,2.226196,6.7612057,4.835910299999999,9.580741999999999,10.014725,12.508938,17.17152,18.12769,27.097084000000002
0.csv_Day8_9h00m,3.9887763999999994,10.2622595,7.916792999999999,15.209529000000002,16.269848,18.333866,24.853931,26.776011999999998,33.885643
0.csv_Day8_9h30m,6.641182400000001,14.399526000000002,11.832252,20.609211,22.553524,24.778826000000002,32.671494,34.784958,39.856790000000004
0.csv_Day8_10h00m,10.203989,18.728908999999998,15.574392999999999,26.489828000000003,28.802164,31.047728000000003,39.961308,42.05917,44.299675
0.csv_Day8_10h30m,13.492237,22.005207000000002,19.571607999999998,31.356686,34.907084999999995,35.8,45.828182,47.34107,47.71577
0.csv_Day8_11h00m,15.23254,25.054775,22.783720000000002,35.478127,39.861216999999996,39.682552,49.379523999999996,51.60902,51.636982
0.csv_Day8_11h30m,16.295078,26.227106,24.592241,39.833294,42.487705,42.545425,50.73235,54.894256999999996,55.520416000000004
0.csv_Day8_12h00m,17.246447,27.356246999999996,25.309359,42.895934999999994,43.410973,43.834614,51.880179999999996,55.93786,57.635876
0.csv_Day8_12h30m,15.695699,25.220015,23.666983,43.038296,43.18095,44.787487,52.11515,55.174994999999996,57.48183
0.csv_Day8_13h00m,14.231439000000002,23.180367999999998,22.352420000000002,40.012370000000004,42.09404,45.18765,49.999984999999995,51.948982,54.40127
0.csv_Day8_13h30m,12.430633,20.199934,21.302324,35.563408,39.042297,44.03153,47.008003,47.50071,47.886475
0.csv_Day8_14h00m,10.979284,17.005703,19.720404000000002,30.442057000000002,34.019515999999996,40.759445,43.6979,42.364143,41.30307
0.csv_Day8_14h30m,8.280650999999999,12.903589,17.725372,26.484938,28.591032000000002,34.720116,39.45001,36.547714,34.52735
0.csv_Day8_15h00m,4.533606,8.921044,13.531243,21.433949,22.571182,26.379875,31.403647999999997,28.849277,27.211731
0.csv_Day8_15h30m,2.2268069,4.10532,8.62668,14.603824,15.137471,16.713095000000003,22.248507999999998,19.837414000000003,19.83761
0.csv_Day8_16h00m,0.0,2.3873115,4.092605600000001,7.7385936,8.007014999999999,9.442905999999999,14.402529999999999,12.015957,12.814402000000001
0.csv_Day8_16h30m,0.0,1.3273253,1.5205222,2.718209,3.1611586,4.9474263,8.94335,6.8781238,7.738643
0.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,1.9130836,5.01794,3.2751697999999996,4.283454
0.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,2.4007535,1.6273527,2.6729154999999998
0.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,1.1358383,0.0,1.7977751
0.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45208
0.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0626636
0.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0105534
1.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0995511999999998
1.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1441548000000001
1.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0414957
1.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2936883999999997
1.csv_Day7_7h00m,0.0,0.0,0.0,0.0,0.0,1.8434293000000002,1.2778968000000002,1.3602176000000001,2.4673537999999997
1.csv_Day7_7h30m,0.0,0.0,0.0,2.826469,2.398107,4.8638453,4.333236,4.510117500000001,6.272178599999999
1.csv_Day7_8h00m,1.2366053,3.8502370999999997,3.3942685,7.300452000000001,6.914954700000001,9.510584,9.3486595,9.928203,11.053560000000001
1.csv_Day7_8h30m,3.5418800000000004,9.246141999999999,7.780214,13.067625,12.940755000000001,15.954857,16.979264999999998,16.826607,17.104332
1.csv_Day7_9h00m,6.306274,15.217485,13.770272,20.03356,19.749308,22.926834,24.740028,24.349115,24.87358
1.csv_Day7_9h30m,10.659158,20.21858,18.781264999999998,27.833494,27.2603,29.773487,31.996714,31.905403000000003,32.28778
1.csv_Day7_10h00m,14.528467000000001,26.543613,25.152051999999998,34.14987,33.444233000000004,35.68626,37.594463,38.23507,38.463394
1.csv_Day7_10h30m,17.801731,31.289564000000002,30.081274,39.01825,38.597076,40.850685,42.255474,43.125366,43.69968
1.csv_Day7_11h00m,19.012104,35.57865,35.47917,42.35459,42.276061999999996,44.05016,45.701187,46.92131,48.06624
1.csv_Day7_11h30m,21.530975,36.401855,37.99654,45.539840000000005,43.84672,46.299225,48.271316999999996,48.685432,50.626995
1.csv_Day7_12h00m,25.86713,37.554885999999996,37.42046,47.111748,44.243297999999996,47.17497,49.345013,49.119568,51.567609999999995
1.csv_Day7_12h30m,27.134490999999997,37.774277000000005,35.996407,46.001872999999996,43.00203,46.956356,49.307793,48.464214,50.98172
1.csv_Day7_13h00m,24.670809,36.265696999999996,34.329229999999995,43.253937,40.484604,44.794018,47.111233,46.8217,48.692240000000005
1.csv_Day7_13h30m,19.069826000000003,33.6392,31.84127,38.605923,36.139472999999995,41.015373,43.110382,43.636692,44.72253
1.csv_Day7_14h00m,14.839908,29.538190000000004,28.577097,34.769459999999995,32.037918,36.888523,38.29965,39.165473999999996,39.61339
1.csv_Day7_14h30m,11.409554,24.671242000000003,25.668985,29.320633,27.10466,30.900377000000002,32.243275,33.734790000000004,33.770485
1.csv_Day7_15h00m,6.104966,19.495699,18.806225,23.36753,21.730776000000002,22.600054,25.056099,26.838451,26.749708000000002
1.csv_Day7_15h30m,3.6232995999999997,12.794006,12.248027,17.172420000000002,15.573307000000002,14.732660999999998,17.64759,19.546879999999998,19.27376
1.csv_Day7_16h00m,1.9461561,6.3874379999999995,6.3677483,10.435962,9.144541,7.9247804,9.912317999999999,11.751461,10.966135000000001
1.csv_Day7_16h30m,0.0,1.7796355,2.160328,3.4413709999999997,2.6769263999999997,2.3723145,2.2780955,5.0711045,4.576990599999999
1.csv_Day7_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0740173000000002,0.0
1.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0247712
1.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4021382
1.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2642951
1.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0366218
1.csv_Day8_7h00m,0.0,0.0,0.0,0.0,0.0,1.7009418,1.0972214,0.0,2.2606148999999998
1.csv_Day8_7h30m,0.0,0.0,0.0,1.9719394000000001,1.7483026999999998,4.543773000000001,4.0148735,3.9603996,5.7236257
1.csv_Day8_8h00m,0.0,2.7272007,2.6372869999999997,6.1730995,5.7057400000000005,8.90075,8.73321,9.242377000000001,10.167954
1.csv_Day8_8h30m,2.126974,7.946864,6.3629804000000005,11.573808999999999,11.610455499999999,14.978289000000002,16.255257,16.219414,16.815739
1.csv_Day8_9h00m,4.115658799999999,12.676826,11.430839,18.573162,18.336489,21.804312,23.917957,24.192745000000002,24.468607000000002
1.csv_Day8_9h30m,5.8926050000000005,17.674131,17.2478,25.557047,25.025548999999998,28.549545000000002,31.44407,31.485,31.831656
1.csv_Day8_10h00m,8.865269999999999,22.838331,21.85546,32.198822,30.807846,34.656555,37.2608,37.769465999999994,38.521491999999995
1.csv_Day8_10h30m,10.459177,26.744709999999998,27.271263,36.3862,36.086464,39.180996,41.39009,42.62976,43.79797
1.csv_Day8_11h00m,12.396875999999999,30.612358,30.78182,39.025627,39.44607,42.645702,44.72214,46.60879,48.098785
1.csv_Day8_11h30m,15.183213,31.721281,33.371047999999995,41.777854999999995,40.574673,44.998383000000004,47.284034999999996,48.94252,50.45065
1.csv_Day8_12h00m,18.783216,33.66673,33.52391,43.164783,40.457836,46.495934000000005,48.39598,49.107357,51.414974
1.csv_Day8_12h30m,20.370632,31.27743,30.520618,42.004314,38.96133,46.741302000000005,48.25156,48.932140000000004,50.936221999999994
1.csv_Day8_13h00m,19.767569,28.63079,29.404905,38.601944,36.280956,44.40981,45.840424,47.08558,48.935432
1.csv_Day8_13h30m,16.607119,24.820103,27.405815000000004,34.890640000000005,33.24102,40.708233,42.07042,44.00333,45.030066999999995
1.csv_Day8_14h00m,13.037713,22.859485999999997,24.764412,30.257431,28.760371999999997,35.693622999999995,37.424053,39.48619,39.832966
1.csv_Day8_14h30m,10.264855,19.152245,23.176247,26.088196,24.514132,29.99015,31.464243,33.601459999999996,33.621887
1.csv_Day8_15h00m,6.422643700000001,14.745723000000002,17.720345000000002,20.537905,19.648298,22.593191,24.06632,26.770196999999996,26.57175
1.csv_Day8_15h30m,3.860437,8.436185,11.834046,13.87155,14.218119,14.681979,16.745892,19.384245,19.198095000000002
1.csv_Day8_16h00m,2.118646,4.196594,6.2786894,8.158258,7.94157,8.5373745,9.20505,11.447776,11.315294
1.csv_Day8_16h30m,0.0,1.16698,1.7446110000000001,2.7398994,2.1941772,2.9049053,1.7759604,4.867877,4.621504
1.csv_Day8_17h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0182203,0.0
1.csv_Day8_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0405505
2.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_6h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724886000000001
2.csv_Day7_7h00m,0.0,0.0,0.0,1.4438089,0.0,0.0,1.2548313999999998,1.1310087,2.5237947
2.csv_Day7_7h30m,0.0,1.2830112,1.5011728000000002,3.5733800000000002,2.4082822999999998,3.5012064,4.4445076,4.2697973,6.1051064
2.csv_Day7_8h00m,1.8043431,5.3113150000000005,4.257568,8.152429,7.2053947,8.179475,9.538122,9.730331,10.592291000000001
2.csv_Day7_8h30m,4.675107,11.45905,9.1958685,14.635222,13.955677,15.17847,17.27251,16.900417,16.680218
2.csv_Day7_9h00m,8.222608000000001,18.019993,16.016878,22.397175,21.447370000000003,22.882778,25.367183999999998,24.67765,24.897554
2.csv_Day7_9h30m,13.421685,23.440716000000002,21.83517,30.730546999999998,29.256084,30.196198,33.158882,32.440907,32.896248
2.csv_Day7_10h00m,17.971617000000002,29.858408,28.988322999999998,37.361422999999995,35.506527,36.40489,39.191742,38.942963,39.582935
2.csv_Day7_10h30m,21.681845000000003,34.443474,34.420834,42.170821999999994,40.44858,41.634533000000005,43.987167,43.81613,44.951747999999995
2.csv_Day7_11h00m,22.548655,38.50657,39.98052,45.48134,44.226295,44.719296,47.25356,47.645344,49.39421
2.csv_Day7_11h30m,24.396189,38.95028,41.762524,48.383106,46.026676,46.813697999999995,49.376957,49.706345,52.172470000000004
2.csv_Day7_12h00m,27.357542,39.37917,41.123646,49.495293,46.670376,47.704654999999995,50.185565999999994,50.80195,53.416656
2.csv_Day7_12h30m,27.188395,38.984016,40.181202,48.353226,45.734768,47.782246,50.086514,50.82913,53.35106
2.csv_Day7_13h00m,24.090082000000002,37.037006,38.646873,45.290287,43.47847,46.316628,48.420303000000004,49.716496,51.583057000000004
2.csv_Day7_13h30m,18.145967000000002,33.616295,35.885647,40.6428,39.44853,43.258247,45.16703,46.9458,48.190661999999996
2.csv_Day7_14h00m,13.625360999999998,28.932565999999998,31.611928999999996,36.290195000000004,35.657803,39.865326,40.722572,42.881240000000005,43.42432
2.csv_Day7_14h30m,10.616209,23.591654000000002,28.066903999999997,30.814766,30.577358,33.88807,34.91693,37.789314000000005,37.77512
2.csv_Day7_15h00m,6.1093225,18.155829999999998,21.050066,25.152260000000002,24.69674,25.648764,28.031582,30.902590000000004,31.084589
2.csv_Day7_15h30m,3.6256006000000003,11.546674000000001,14.280948,19.064325,18.041346,17.849249,20.7915,23.39552,23.869322
2.csv_Day7_16h00m,2.4107152999999997,5.6094418,8.327328,12.382916999999999,11.200736000000001,10.474092,13.022066,15.114018,15.382404000000001
2.csv_Day7_16h30m,1.5361576000000001,1.6199118000000001,3.79354,5.2155833,4.221879,4.535616,5.0365376,7.3737035,7.997319999999999
2.csv_Day7_17h00m,0.0,0.0,0.0,1.1991271000000001,0.0,0.0,0.0,1.8805319999999999,2.2519134999999997
2.csv_Day7_17h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1883686000000002
2.csv_Day7_18h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0730008
2.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
